"1033","1","Bal tutan neyini yalar?","2012-11-14 11:39:17","Tabağını","Kavanozunu","Kaşığını","Parmağını","D","0"
"1034","1","İlkbahar ve sonbaharda giyilen kıyafetleri betimlemede kullanılan sözcük hangisidir?","2012-11-14 11:39:17","Yazlık","Kışlık","Takım","Mevsimlik","D","0"
"1035","1","Evliliklerin toz pembe yaşanılan ilk zamanları için kullanılan söz hangisidir?","2012-11-14 11:39:17","Güz mevsimi","Üç aylar","Cicim ayı","Av mevsimi","C","0"
"1036","1","Hangisi 'aşk'ın rengi olarak bilinir?","2012-11-14 11:39:17","Mavi","Yeşil","Sarı","Kırmızı","D","0"
"1037","1","Eskiden ilkokullarda okumayı öğrenen çocuklara ne renk kurdele takılırdı?","2012-11-14 11:39:17","Beyaz","Kırmızı","Mavi","Sarı","B","0"
"1038","1","Arkadaşlarına göre daha kibar, temiz ve nazik çocuklara ne denir?","2012-11-14 11:39:17","Acemi çaylak","Deli fişek","Babasının oğlu","Muhallebi çocuğu","D","0"
"1039","1","Birine aşık olmak, tutulmak gönül vermek gibi anlamlarda kullanılan değim hangisidir?","2012-11-14 11:39:17","Abayı yakmak","Yerin dibine girmek","Feleği şaşmak","Aklını yitirmek","A","0"
"1040","1","Kişiye veya duruma göre farklı davranışlarda bulunulan ve adil olmayan durumlar için kullanılan söz hangisidir?","2012-11-14 11:39:17","Çifte standart","Tarafsızlık","Oy birliği","Hakkaniyet","A","0"
"1041","1","Yeni yılın ilk ayı hangisidir?","2012-11-14 11:39:17","Mart","Ocak","Aralık","Şubat","B","0"
"1042","1","Güneşin doğduğu yöne ne denir?","2012-11-14 11:39:17","Kuzey","Güney","Batı","Doğu","D","0"
"1043","1","Yılın son ayı hangisidir?","2012-11-14 11:39:18","Kasım","Şubat","Ocak","Aralık","D","0"
"1044","1","Lady kime denir?","2012-11-14 11:39:18","Kadın","Erkek","Kardeş","Evlat","A","0"
"1045","1","Firari nedir?","2012-11-14 11:39:18","Para birimi","Esrar","Kaçak","Araba markası","C","0"
"1046","1","ticaret Mahkemeleri hangi tip davalara bakar?","2012-11-14 11:39:18","Askeri davalara","Ticaret davalarına","Uluslararası adalet davalarına","Adam öldürme davalarına","B","0"
"1047","1","Hedefe yapılan bombalı saldırıya ne denir?","2012-11-14 11:39:18","Hücum","Tank ateşi","Bombardıman","Savaş","C","0"
"1048","1","Hangisi bir takımın bir sezondaki tüm maçlarını seyretmeye yarayan kart ya da bilete verilen addır?","2012-11-14 11:39:18","Konfeti","Kretuar","Kombine","Kuver","C","0"
"1049","1","Hangisi gürültünün verdiği zararlardan değildir?","2012-11-14 11:39:18","İş veriminin düşmesi","Trafiğin yoğunlaşması","Dikkatin dağılması","Ruh sağlığının bozulması","B","0"
"1050","1","Bir Lira kaç kuruştur?","2012-11-14 11:39:18","1","10","100","1000","C","0"
"1051","1","Annenin kız kardeşine ne denir?","2012-11-14 11:39:18","Hala","Yenge","Teyze","Elti","C","0"
"1052","1","'Artık demir almak günü gelmişse zamandan / Meçhule giden bir gemi kalkar bu limandan' dizeleri hangi şairimize aittir?","2012-11-14 11:39:18","Yahya Kemal Beyatlı","Orhan Kemal","Orhan Veli","Cahit Sıtkı Tarancı","A","0"
"1053","1","Telli bir çalgıyı acemice çalarak çıkartılan çirkin sese ne denir?","2012-11-14 11:39:18","Timbal","Zılgıt","Nara","Zımpırtı","D","0"
"1054","1","Özel isimlere getirilen ekleri ayırmak için kullanılan işaret hangisidir?","2012-11-14 11:39:18","Virgül","Kesme işareti","Ünlem","Nokta","B","0"
"1055","1","İnce yufka arasına bir şeyler koyup sarılarak hazırlanan yiyeceklere genel olarak ne ad verilir?","2012-11-14 11:39:18","Benmari","Sandviç","Tost","Dürüm","D","0"
"1056","1","Osmanlı İmparatorluğu, İstanbul'u kaç yılında fethetmiştir?","2012-11-14 11:39:18","1571","1451","1363","1453","D","0"
"1057","1","İnsan kalbinde kaç odacık vardır?","2012-11-14 11:39:18","2","3","4","5","C","0"
"1058","1","Selimiye Camii hangi ilimizdedir?","2012-11-14 11:39:18","Edirne","İstanbul","Bursa","Samsun","A","0"
"1059","1","Uydurma ve gerçek olmayan habere, gazetecilikte ne ad verilirmektedir?","2012-11-14 11:39:18","Asparagas","Şişirme","Atlatma","Balon","A","0"
"1060","1","Sanatçılar ve alanları eşleştirmesinde hangi seçenek doğrudur?","2012-11-14 11:39:19","İlhan Koman-Tiyatro","Tan Sağtürk-Bale","Müşfik Kenter-Resim","Suna Kan-Sinema","B","0"
"1061","1","Baklavası ile ünlü kentimiz hangisidir?","2012-11-14 11:39:19","Gaziantep","Kayseri","Artvin","Mersin","A","0"
"1062","1","Ucuz etin yahnisi nasıl olur?","2012-11-14 11:39:19","Yavan","Leziz","Tatlı","Pahalı","A","0"
"1063","1","Sylvester Stallone adı ile anılan ünlü film tiplemesi hangisidir?","2012-11-14 11:39:19","Red Kit","John Nash","Conan","John Rambo","D","0"
"1064","1","TRT'nin tümüyle renkli yayına geçtiği yıl hangisidir?","2012-11-14 11:39:19","1976","1984","1988","1990","B","0"
"1065","1","Osmanlı döneminde uzun süre para birimi olarak kullanılan gümüş sikke hangisidir?","2012-11-14 11:39:19","Kayme","Delikli","Mangır","Akçe","D","0"
"1066","1","Sazın en kalın teline ne ad verilir?","2012-11-14 11:39:19","Telek","Telgi","Bam","Cantel","C","0"
"1067","1","Hangisinin hatalısı çok değerlidir?","2012-11-14 11:39:19","Pul","Dergi","Brosür","Kitap","A","0"
"1068","1","Hz.İsa'nin ölümünden sonra öğretisini yaymak için seçtiği 12 yardımcısına ne ad verilir?","2012-11-14 11:39:19","Vikont","Mesih","Şovalye","Havari","D","0"
"1069","1","Başıboş hayvanların salındığı çayırlığa ne denir?","2012-11-14 11:39:19","Vardar","Haymana","Hasankeyf","Harran","B","0"
"1070","1","Hangisi 'kaptıkaçtı' kelimesinin anlamlarından biri değildir?","2012-11-14 11:39:19","İskambil oyunu","Zehirli arı","Motorlu taşıt","Hırsızlık","B","0"
"1071","1","Hangisi havuçtan yapılan bir tatlıdır?","2012-11-14 11:39:19","Tulumba","Cezerye","Boza","Revani","B","0"
"1072","1","İtalya yarımadasının şekli hangisine benzer?","2012-11-14 11:39:19","Üçgen","Eldiven","Yelpaze","Çizme","D","0"
"1073","1","Yaprakları yuvarlak ve geniş, çiçekleri beyaz, sarı, mavi, pembe renkte, durgun sularda veya havuzlarda yetişen su bitkisi hangisidir?","2012-11-14 11:39:19","Fesleğen","Papatya","Açelya","Nilüfer","D","0"
"1074","1","Dünyanın kendi ekseni etrafında dönmesi sonucunda hangi olay meydana gelir?","2012-11-14 11:39:19","Gece ve gündüz","Bir yıl","Güneş tutulması","Mevsimler","A","0"
"1075","1","Yemekler ve ana maddeleri eşleştirmesinde doğru olan hangisidir?","2012-11-14 11:39:19","Kısır-Pirinç","Babaganuş-Havuç","Fava-Bakla","Kumpir-Patlıcan","C","0"
"1076","1","Boğazkere hangi meyvenin çeşididir?","2012-11-14 11:39:19","Vişne","Kavun","Üzüm","Erik","C","0"
"1077","1","1898 yılında keşfedilen, günümüzde renkli reklam aydınlatmaları ve televizyon tüplerinde kullanılan element hangisidir?","2012-11-14 11:39:20","Galyum","Ksenon","Fosfor","Neon","D","0"
"1078","1","Birçok vitamin, mineral, oligo-element içeren ilaçlara ne ad verilir?","2012-11-14 11:39:20","Multivitamin","Antibiyotik","Alerji ilaçları","Ağrı kesiciler","A","0"
"1079","1","Sık sık hastalanan, sağlıksız kimseler için kullanılan sözcük hangisidir?","2012-11-14 11:39:20","Nanemolla","Çıtkırıldım","Paşa cocuğu","Cam gibi","A","0"
"1080","1","Asıl mesleği doktorluk olan sinema sanatçısı hangisidir?","2012-11-14 11:39:20","Kadir İnanır","Halil Ergün","Fikret Hakan","Cüneyt Arkın","D","0"
"1081","1","Ispanağın anavatanı neresidir?","2012-11-14 11:39:20","Afrika","Asya","Amerika","Avrupa","B","0"
"1082","1","Köpek yavrusuna halk arasında ne denir?","2012-11-14 11:39:20","Pisi","Enik","Yavru","Civciv","B","0"
"1083","1","Bir şeyi unutmamak için parmağa bağlanan ipin adı aşağıdakilerden hangisidir?","2012-11-14 11:39:20","Kaytan","Parmaklık","Ratiye","Retime","D","0"
"1084","1","'Hadi Anlat Bakalım' isimli yarışmayı da sunmuş olan, radyo ve televizyon sunucusu, gazeteci, eski maç spikeri kimdir?","2012-11-14 11:39:20","Mehmet Ali Erbil","Güneş Tecelli","Cenk Koray","Halit Kıvanç","D","0"
"1085","1","Kayısı meyvesi ile ünlü ilimiz aşağıdakilerden hangisidir?","2012-11-14 11:39:20","Malatya","Gaziantep","Amasya","Edirne","A","0"
"1086","1","Bir yerleşim biriminin denizden yüksekliğine ne denir?","2012-11-14 11:39:20","Rakım","Yükseklik","Zirve","Uzaklık","A","0"
"1087","1","Tavla oyununda 'cihar' sayısı hangisidir?","2012-11-14 11:39:20","3","4","5","6","B","0"
"1088","1","Kemiğin ve dişlerin yapısında bulunan temel mineral hangisidir?","2012-11-14 11:39:20","Demir","Fosfor","Kalsiyum","Potasyum","C","0"
"1089","1","Hangisi 'Robinson Crusoe' romanının bir karakteridir?","2012-11-14 11:39:20","Salı","Perşembe","Pazar","Cuma","D","0"
"1090","1","Asteriks'in yakın arkadaşı Oburiks'in küçük, sevimli köpeğinin adı nedir?","2012-11-14 11:39:20","Büyüfiks","Galiks","Farfara","İdefiks","D","0"
"1091","1","Her yıl yapılan Öğrenci Seçme Sınavını hangi kuruluş düzenler?","2012-11-14 11:39:20","ÖSYM","ÖSYS","MEB","ÖSS","A","0"
"1092","1","Olimpiyat oyunları hangi alanda düzenlenir?","2012-11-14 11:39:21","Sinema","Tiyatro","Müzik","Spor","D","0"
"1093","1","Çaydanlık altlığına ne ad verilir?","2012-11-14 11:39:21","Nevale","Çaybent","Nihale","Çaycuma","C","0"
"1094","1","Sümela Manastırı hangi bölgededir?","2012-11-14 11:39:21","Doğu Anadolu","İç Anadolu","Akdeniz","Karadeniz","D","0"
"1095","1","Bülent Ersoy'un lakabı nedir?","2012-11-14 11:39:21","Kraliçe","Star","Prenses","Diva","D","0"
"1096","1","Yarı sarhoş anlamında kullanılan sözcük hangisidir?","2012-11-14 11:39:21","Dumanlı","Küfelik","Esrek","Çakırkeyf","D","0"
"1097","1","Deniz dibindeki depremlere ve volkanik faaliyetlere bağlı olarak oluşan dev dalgalara ne denir?","2012-11-14 11:39:21","Tsunami","Med","Cezir","Fiyord","A","0"
"1098","1","Hangisi Almanya'nın eski para birimidir?","2012-11-14 11:39:21","Frank","Sterlin","Mark","Dolar","C","0"
"1099","1","Aynı cinsten on iki parçanın oluşturduğu takıma ne denir?","2012-11-14 11:39:21","Düzine","Deste","Bölüm","Blok","A","0"
"1100","1","Zorro, kılıcıyla hangi işareti yapar?","2012-11-14 11:39:21","Halka","X harfi","Haç","Z harfi","D","0"
"1101","1","Yüz kızarması hangi duyguyu ifade eder?","2012-11-14 11:39:21","Heyecan","Kızgınlık","Utanç","Sevinç","C","0"
"1102","1","Sayısal Loto çekilişi hangi gün yapılır?","2012-11-14 11:39:21","Salı","Çarşamba","Cumartesi","Pazar","C","0"
"1103","1","Bir gün kaç dakikadır?","2012-11-14 11:39:21","24","60","1440","3600","C","0"
"1104","1","Aşağıdaki alfabelerden hangisi Türklere özgüdür?","2012-11-14 11:39:21","Sogd","Kiril","Orhon","Sanskrit","C","0"
"1105","1","Aşağıdakilerden hangisi seçimle işbaşına gelir?","2012-11-14 11:39:21","Vali","Kaymakam","Belediye Başkanı","Emniyet Müdürü","C","0"
"1106","1","Bir devlete uyrukluk bağı ile bağlı olan gerçek kişilere ne ad verilir?","2012-11-14 11:39:21","Millet","Birey","Vatandaş","Soydaş","C","0"
"1107","1","Aşağıdaki ülkelerden hangisi, kişi başına düşen geliri çok yüksek olduğu halde 'gelişmiş ülkeler' grubunda yer almaz?","2012-11-14 11:39:21","ABD","Almanya","Suudi Arabistan","Japonya","C","0"
"1108","1","TBMM kararıyla, 1 Ocak 2005 tarihinde Türk lirasından (TL) kaç sıfır atılmıştır?","2012-11-14 11:39:21","7","6","5","4","B","0"
"1109","1","1 Temmuz 2006 tarihinde Avrupa Birliği (AB) dönem başkanlığınına hangi ülke getirilmiştir?","2012-11-14 11:39:22","Yunanistan","İngiltere","Finlandiya","İtalya","C","0"
"1110","1","Türkiye'de etkin olan yerel rüzgarlardan hangisinin esiş yönü yanlış verilmiştir?","2012-11-14 11:39:22","Poyraz-Kuzeydoğu","Keşişleme-Güneydoğu","Yıldız-Kuzey","Lodos-Batı","D","0"
"1111","1","Türkiye'de etkin olan yerel rüzgarlardan esiş yönü 'Kuzeydoğu' olan hangisidir?","2012-11-14 11:39:22","Poyraz","Keşişleme","Yıldız","Karayel","A","0"
"1112","1","Türkiye'de etkin olan yerel rüzgarlardan esiş yönü 'Kuzeybatı' olan hangisidir?","2012-11-14 11:39:22","Poyraz","Keşişleme","Yıldız","Karayel","D","0"
"1113","1","Türkiye'de etkin olan yerel rüzgarlardan esiş yönü 'Güneydoğu' olan hangisidir?","2012-11-14 11:39:22","Poyraz","Keşişleme","Yıldız","Karayel","B","0"
"1114","1","Türkiye'de etkin olan yerel rüzgarlardan esiş yönü 'Kuzey' olan hangisidir?","2012-11-14 11:39:22","Poyraz","Keşişleme","Yıldız","Karayel","C","0"
"1115","1","Türkiye'de etkin olan yerel rüzgarlardan 'Poyraz' hangi yöne esmektedir?","2012-11-14 11:39:22","Doğu","Batı","Kuzeydoğu","Kuzeybatı","C","0"
"1116","1","Türkiye'de etkin olan yerel rüzgarlardan 'Karayel' hangi yöne esmektedir?","2012-11-14 11:39:22","Doğu","Batı","Kuzeydoğu","Kuzeybatı","D","0"
"1117","1","Türkiye'de etkin olan yerel rüzgarlardan 'Yıldız' hangi yöne esmektedir?","2012-11-14 11:39:22","Doğu","Batı","Kuzey","Güney","C","0"
"1118","1","Türkiye'de etkin olan yerel rüzgarlardan 'Keşişleme' hangi yöne esmektedir?","2012-11-14 11:39:22","Kuzeydoğu","Kuzeybatı","Güneydoğu","Güneybatı","C","0"
"1119","1","Türkiye'de etkin olan yerel rüzgarlardan 'Lodos' hangi yöne esmektedir?","2012-11-14 11:39:22","Kuzeydoğu","Kuzeybatı","Güneydoğu","Güneybatı","D","0"
"1120","1","Hangi ilimizin denize kıyısı yoktur?","2012-11-14 11:39:22","Artvin","İstanbul","Çanakkale","Denizli","D","0"
"1121","1","Hangi ilimizin denize kıyısı yoktur?","2012-11-14 11:39:22","İstanbul","Antalya","Tekirdağ","Kayseri","D","0"
"1122","1","Mersin ilimizin eski adı nedir?","2012-11-14 11:39:22","İçel","Alanya","Antakya","Hatay","A","0"
"1123","1","Eski adı İçel olan ilimiz hangisidir?","2012-11-14 11:39:22","Sakarya","Gaziantep","Hatay","Mersin","D","0"
"1124","1","Hangi ilimizin adı ile merkez ilçesinin adı aynı değildir?","2012-11-14 11:39:22","Sakarya","Bursa","Bilecik","Balıkesir","A","0"
"1125","1","Hangisi baraj gölüdür?","2012-11-14 11:39:22","Beyşehir","Van","Keban","Ulubat","C","0"
"1126","1","Kabe hangi şehirdedir?","2012-11-14 11:39:23","Kudüs","Mekke","Medine","Şam","B","0"
"1127","1","Aşağıdaki illerden hangisi Marmara Bölgesi sınırları içerisinde yer almaz?","2012-11-14 11:39:23","Bursa","Kütahya","Balıkesir","Sakarya","B","0"
"1128","1","Beşgen mimarisiyle ünlenen Savunma Bakanlığı binası hangi ülkeye aittir?","2012-11-14 11:39:23","ABD","Rusya","Çin","İsrail","A","0"
"1129","1","ABD'nin yüzölçümü bakımından en büyük eyaleti hangisidir?","2012-11-14 11:39:23","Kansas","Alaska","Utah","Nevada","B","0"
"1130","1","ABD'nin yüzölçümü bakımından en büyük ikinci eyaleti hangisidir?","2012-11-14 11:39:23","New Mexico","Texas","California","Nevada","B","0"
"1131","1","Hangisi İstanbul'un ilçelerinden biri değildir?","2012-11-14 11:39:23","Şişli","Gebze","Maltepe","Tuzla","B","0"
"1132","1","Oda koşullarında sıvı halde bulunan ve yoğunluğu en fazla olan sıvı hangisidir?","2012-11-14 11:39:23","Alkol","Su","Kola","Cıva","D","0"
"1133","1","Eşleştirmelerden yanlış olan hangisidir?","2012-11-14 11:39:23","Evren-Kozmos","Gök taşı-Meteor","Galaksi-Kainat","Uzay-Feza","C","0"
"1134","1","Eşleştirmelerden yanlış olan hangisidir?","2012-11-14 11:39:23","Evren-Kainat","Uzay-Feza","Gök ada-Galaksi","Gök taşı-Meteoroloji","D","0"
"1135","1","Eşleştirmelerden yanlış olan hangisidir?","2012-11-14 11:39:23","Galaksi-Gök ada","Gök taşı-Meteorit","Kozmos-Kainat","Uzay-Hava","D","0"
"1136","1","Eşleştirmelerden doğru olan hangisidir?","2012-11-14 11:39:23","Samanyolu-Gök ada","Uzay-Mekik","Evren-Meteor","Gök taşı-Mermer","A","0"
"1137","1","Eşeğin dişisine ne denir?","2012-11-14 11:39:23","Kısrak","Katır","Kancık","Maral","C","0"
"1138","1","Botanik hangi bilim dalı ile ilgilidir?","2012-11-14 11:39:23","Biyoloji","Fizik","Matematik","Kimya","A","0"
"1139","1","Çoğunlukla askeri ya da siyasi bir konuda bilgi vermek için yapılan toplantıya ne isim verilir?","2012-11-14 11:39:23","Beyin fırtınası","Sivil toplumculuk","Ültimatom","Brifing","D","0"
"1140","1","Hangisi terzilerin kullandığı araçlardan biridir?","2012-11-14 11:39:23","Bıçak","Mezura","Delgeç","Falçata","B","0"
"1141","1","Hangi hayvanın erkeğine 'suna' denir?","2012-11-14 11:39:23","Deve","Keçi","Hindi","Ördek","D","0"
"1142","1","Hangi hayvanın erkeğine 'teke' denir?","2012-11-14 11:39:23","Deve","Keçi","Hindi","Ördek","B","0"
"1143","1","Hangi hayvanın erkeğine 'aygır' denir?","2012-11-14 11:39:24","At","Keçi","Ördek","Köpek","A","0"
"1144","1","Hangi hayvanın dişisine 'maral' denir?","2012-11-14 11:39:24","At","Köpek","Geyik","Ördek","C","0"
"1145","1","Hangi hayvanın dişisine 'kısrak' denir?","2012-11-14 11:39:24","Geyik","Ördek","Keçi","At","D","0"
"1146","1","Kant Nedir?","2012-11-14 11:39:24","Demli çay","Sıcak su","Karışık meyve","Bir soda çeşidi","B","0"
"1147","1","Hangi hayvanın dişisine 'kancık' denir?","2012-11-14 11:39:24","Deve","Eşek","Keçi","At","B","0"
"1148","1","Hangi hayvanın yavrusuna 'enik' denir?","2012-11-14 11:39:24","Köpek","Eşek","Keçi","At","A","0"
"1149","1","Kapuska yemeği hangi sebzeyle yapılır?","2012-11-14 11:39:24","Barbunya","Enginar","Karnabahar","Lahana","D","0"
"1150","2","'Kesmece bunlar' değimi hangi meyve türü için kullanılır?","2012-11-14 11:39:24","Şeftali","Portakal","Karpuz","Kavun","C","0"
"1151","2","Makyaj yaparken ilk olarak hangisi sürülür?","2012-11-14 11:39:24","Ruj","Allık","Fondöten","Pudra","C","0"
"1152","2","İleri yaşlarda gelen mutluluk için kullanılan tabir hangisidir?","2012-11-14 11:39:24","Altın yıl","İkinci bahar","Gümüş yıl","Koca çınar","B","0"
"1153","2","Türkiye'de posta kodları kaç rakamdan oluşmaktadır?","2012-11-14 11:39:24","3","4","5","6","C","0"
"1154","2","Vücuda şekil vermek amacıyla fazla yağları aldırma anlamındaki terim hangisidir?","2012-11-14 11:39:24","Liposuction","Peeling","Botoks","Silikon","A","0"
"1155","2","Eşinizin babası sizin babanızın neyi olur?","2012-11-14 11:39:24","Kayınpederi","Kayınbiraderi","Bacanağı","Dünürü","D","0"
"1156","2","'Postiş' nedir?","2012-11-14 11:39:24","Takma kirpik","Ayakkabı tokası","Takma saç","Kürk parçası","C","0"
"1157","2","Elde, en yavaş uzayan parmak tırnağı hangisidir?","2012-11-14 11:39:24","Yüzük parmağı","Başparmak","İşaret parmağı","Serçe parmak","B","0"
"1158","2","'Kumpir' hangi sebzeden yapılır?","2012-11-14 11:39:25","Patlıcan","Enginar","Patates","Kabak","C","0"
"1159","2","Nohuttan yapılan kuruyemiş hangisidir?","2012-11-14 11:39:25","Yer fıstığı","Badem","Leblebi","Fındık","C","0"
"1160","2","Hangisi diğerlerine göre daha az kalorilidir?","2012-11-14 11:39:25","İncir","Salatalık","Havuç","Muz","B","0"
"1161","2","Tedavüldeki en küçük kağıt banknot kaç liradır?","2012-11-14 11:39:25","1","5","10","20","B","0"
"1162","2","Üniversite giriş sınavları sorularında kaç şık vardır?","2012-11-14 11:39:25","2","3","4","5","D","0"
"1163","2","'Küçük Kurbağa' şarkısındaki kurbağa hangi uzvunu kaybetmiştir?","2012-11-14 11:39:25","Dilini","Kuyruğunu","Kulağını","Bacağını","B","0"
"1164","2","Türkiye'de genel seçimlerde seçim barajı yüzde kaçtır?","2012-11-14 11:39:25","5","7","10","49","C","0"
"1165","2","Aşağıdakilerin hangisi ile fal bakılmaz?","2012-11-14 11:39:25","İskambil kağıdı","Bakla","Kahve","Taş","D","0"
"1166","2","'Kırmızı et' tanımı hangi hayvan eti için kullanılır?","2012-11-14 11:39:25","Sığır","Tavuk","Balık","Ördek","A","0"
"1167","2","Telefon alan kodu iki tane olan şehir hangisidir?","2012-11-14 11:39:25","Zonguldak","Aydın","Malatya","İstanbul","D","0"
"1168","2","Doğu edebiyatında çileli aşık bülbülün sevgilisi hangi çiçektir?","2012-11-14 11:39:25","Gül","Lale","Menekşe","Zambak","A","0"
"1169","2","1960'lı yıllarda, Türk işçilerinin çalışmak için gittikleri Almanya'ya verdikleri isim neydi?","2012-11-14 11:39:25","Acı vatan","Yeni dünya","Yavru vatan","Ekmek kapısı","A","0"
"1170","2","'Çarşı herşeye karşı' sloganı hangi takımın taraftarlarına aittir?","2012-11-14 11:39:25","Beşiktaş","Fenerbahçe","Trabzonspor","Galatasaray","A","0"
"1171","2","Masal kahramanı Alaattin seyahat ederken ne kullanır?","2012-11-14 11:39:25","Süpürge","Halı","Kızak","Balon","B","0"
"1172","2","Askerde erlere söyletilen meşhur türkü hangisidir?","2012-11-14 11:39:25","Çökertme","Yaylalar Yaylalar","Atabarı","Malatya Malatya","B","0"
"1173","2","Sofrada tuzun nemlenmemesi için tuzluğa hangi bakliyat konulur?","2012-11-14 11:39:26","Bulgur","Nohut","Mercimek","Pirinç","D","0"
