"378","3","Pul zarfın neresine yapıştırılır?","2012-12-14 13:34:21","Sağ üst köşe","Sol üst köşe","Sağ alt köşe","Sol alt kçşe","A","14"
"379","4","Özellikle 80li yıllarda bir çok kişinin evinde olan sedir minder gibi eşyaların bulunduğu köşeye ne denir?","2012-12-14 13:35:24","Amerikan bar","Kış bahçesi","Şark köşesi","Fiskos köşesi","C","14"
"380","5","Asırlık sözü özellikle hangi ağaç için kullanılır?","2012-12-14 13:35:51","Meşe","Kavak","Söğüt","Çınar","D","14"
"381","6","Geçtiğimiz günlerde gazeticilere tahtı beklerken öleceğim diyen velhat kimdir?","2012-12-14 13:36:36","Prens Henry","Prens Edward","Prens Albert","PrensCharles","D","14"
"382","7","TV'de dinlediğiniz 'Haydi Abbas..' diye başlayan şiir hangi şaire aittir?","2012-12-14 13:38:01","Cahit Sıtkı Tarancı","Orhan Veli Kanık","Fuzuli","Ahmet Hamdi Tanpınar","A","14"
"383","8","Hitchcock'un Kuşlar filmi afişinde de yer alan ve filmde çokça görülen kuş türü nedir?","2012-12-14 13:42:16","Sığırcık","Güvercin","Karga","Kırlangıç","C","14"
"384","9","Balmumundan heykellerin yer aldığı Madame Tussauds müzesinin sahibi Madame Tussauds'un heykelini yaptığı ilk ünlü kimdir?","2012-12-17 13:31:06","Robin Hood","Kraliçe Victoria","Voltaire","Charlie Chaplin","C","15"
"385","1","Arkaya doğru ilerleyelim hangi taşıtta söylenir?","2012-12-17 13:40:59","Taksi","Otobüs","Uçak","Vapur","B","15"
"386","2","Bize de söyleyin biz de gülelim sözünü kim söyler?","2012-12-17 13:41:32","Öğretmen","Hakim","Polis","Gazeteci","A","15"
"387","3","TV'de dinlediğiniz ses nereye aittir?","2012-12-17 13:42:21","Stadyum","Sirk","Pazar","Lunapark","C","15"
"388","4","Dalları ve yaprakları yere sarkan söğüt ağacı nedir?","2012-12-17 13:43:11","Sarmaşık","Yabani","Bodur","Salkım","D","15"
"389","5","Bir kıta şiir okuduğunuzda kaç dize okumuş olursunuz?","2012-12-17 13:45:05","2","4","6","8","B","15"
"390","6","Satır ve sütunların başında yazan rakam kadar kutunun boyanmasıyla resim oluşan oyun nedir?","2012-12-17 13:46:10","Mayın tarlası","Tetris","Kare karalamaca","Amiral battı","C","15"
"391","7","Avrupa Birliği dönem başkanlığının süresi ne kadardır?","2012-12-17 13:47:43","6 ay","1 yıl","2 yıl","5 yıl","A","15"
"392","8","Atomun %99'unu hangisi oluşturur?","2012-12-17 13:50:12","Çekirdek","Proton","Boşluk","Nötron","C","15"
"393","9","Hangisi bir bitkidir?","2012-12-17 13:53:59","Yalıçapkını","Havacıva","Denizhıyarı","Süleymancık","B","15"
"394","1","Birçok işin aynı anda yapılmasıyla oluşan durum 9 ayın hangi günüyle ifade edilir?","2012-12-17 14:00:16","Pazartesi","Çarşamba","Cuma","Pazar","B","15"
"395","1","İyi ve doğru olmanın dış görünüşten üstünlüğünü ne ifade eder?","2012-12-17 14:02:46","Yufka yürek","Akıl sağlığı","İç güzelliği","Altyapı","C","15"
"396","2","Erkekler uzun uzun sıkılmdadn hangisini anlatmayı sever?","2012-12-17 14:03:34","Askerlik anıları","Maç anıları","Çocukluk anıları","Tatil anıları","A","15"
"397","3","Cep telefonunda pilin azalma rengi nedir?","2012-12-17 14:04:04","Yeşil","Mavi","Sarı","Kırmızı","D","15"
"398","4","Eskiden mektuplarda acele cevap beklediği nasıl ifade edilirdi?","2012-12-17 14:05:14","Kestane kebap","Zehir zemberek","Palas pandıras","Deli divane","A","15"
"399","5","Bilgisayarda programı ne simgeler?","2012-12-17 14:14:24","Link","İkon","Profil","Host","B","15"
"400","6","Halk arasında kullanılan söze göre tarihi kimler yazar?","2012-12-17 14:14:56","Çalışanlar","Düşünürler","Kazananlar","Politikacılar","C","15"
"401","7","TV'de dinlediğiniz giriş müziği hangi ünlü çizgi diziye aittir?","2012-12-17 14:15:45","The Simpsons","Jetgiller","Şirinler","Taş Devri","A","15"
"402","8","Eski Amerikan başkanı JFK'nın tam adı nedir?","2012-12-17 14:16:50","John Frederick Kennedy","John Fitzgerald Kennedy","John Frank Kennedy","John Ford Kennedy","B","15"
"403","1","Misafirlikten kalkarken ne denir?","2012-12-21 12:59:28","Güle güle oturun","Gelen gideni aratır","Bunu saymayız","Bize de bekleriz","D","16"
"405","2","Hem masa örtüsü hem cam bezi hem de külah olarak kullanılan nedir?","2012-12-21 13:00:44","Peçete","Poşet","Gezete kağıdı","Mendil","C","16"
"406","3","Daha çok eskiden kapı kapı gezerek kumaş vs satan kadınlara ne denir?","2012-12-21 13:01:31","Overlokçu","Bohçacı","Hallaç","Kalaycı","D","16"
"407","4","Bir kişiyi önemsiz saymak için ne denir?","2012-12-21 13:03:11","Fava","Keşkek","Kaygana","Tirit","A","16"
"408","5","Dinlediğiniz Rusça şiiri okuyan tarihçi kimdir?","2012-12-21 13:03:54","İlber Ortaylı","Murat Belge","Murat Bardakçı","Erdal İnönü","A","16"
"409","8","Yunanlı rahip Lacoon Yunanlılardan korkuyorum özellikle hediye getirdiklerinde ile ne demek istemiştir?","2012-12-21 13:05:06","Truva atı","Torino kefeni","Kader mızrağı","Excalibur","A","16"
"410","4","Büyük mağza indirimli satış mağazası nedir?","2012-12-21 13:05:47","Mağaza","Outlet","Franchise","Tax Free","B","16"
"411","9","1910'da Osmanlı Makedonyasında doğup adı Agnes Gonca Boyacı olan kimdir?","2012-12-21 13:11:33","Eva Braun","Rahibe Teresa","Coco Chanel","Mata Hari","B","16"
"412","10","Tüm dünyada 5 milyon satan hangi roman yayınlanmadan 121 yayınevince reddedilip Guiness Rekorlar kitabına girmiştir?","2012-12-21 13:12:37","Otostopçunun Galaksi Rehberi","Ferrarisini Satan Bilge","Zen ve Motosiklet Bakım Sanatı","Da Vinci Şifresi","C","16"
"413","11","Binlerce kişinini öldüğü Panama kanalı inşaatında çalışan ressam kimdir?","2012-12-21 13:26:24","Van Gogh","Paul Gauguin","Toulouse Lautrec","Gustav Klimt","D","16"
"420","7","Kartal kondu sözüyle tarihe geçen kimdir?","2012-12-21 13:38:58","Neil Armstrong","Harry S. Truman","Maradona","General Patton","A","16"
"421","1","Düzgün giden bir işi bozmak anlamında ne berbat edilir?","2012-12-21 13:42:38","Bir çuval üzüm","Bir çuval fındık","Bir çuval elma","Bir çuval incir","D","16"
"422","2","Hangisi mağazada pazarlık sırasında söylenen müşteri tarafından söylenen klişe sözdür?","2012-12-21 13:43:19","Bize kaça olur","Müşteri velinimetimizdir","Gelişi kurtarmaz","Üstü kalsın","A","16"
"423","3","Karşılıklı duran iki kişinin yumak yaptıkları iplik demetlerine ne denir?","2012-12-21 13:44:08","Gergef","Kuka","Makara","Çile","D","16"
"424","4","Cam porselen gibi maddelerden yapılmış eşyaya ne denir?","2012-12-21 13:45:18","Aktar","Züccaciye","Nalbur","Bijuteri","B","16"
"425","5","Örnek alınan hayranlık duyulan kişilere ne denir?","2012-12-21 13:45:53","Şef","Duayen","CEO","İdol","D","16"
"426","6","TV'de dinlediğiniz ses hangi hayvana aittir?","2012-12-21 13:47:03","Deve","Fil","Boğa","Maymun","B","16"
"430","7","1963 yılına kadar kısa filmleriyle birlikte 7.5 film çaktiği için sonraki filmine 8 Buçuk adını veren yönetmen kimdir?","2012-12-21 13:53:01","Akira Kurosawa","Bernardo Bertolucci","Federico Fellini","Woody Allen","C","16"
"431","8","Adını Napolyon'a bağlı bir askerden alan siyasi terim nedir?","2012-12-21 14:00:32","Anarşizm","Şovenizm","Dadaizm","Vandalizm","B","16"
"432","1","Lezzettli ve güzel yemek sırasında sevilen kişinin orada olmaması nasıl ifade edilir?","2012-12-24 13:35:30","İçime kurt düştü","Canıma değsin","Bana kadar kaldı","Sensiz boğazımdan geçmedi","D","17"
"433","2","Anneler istemedikleri birşeyi yapmasınlar diye çocuklarına ne derler?","2012-12-24 13:36:46","Babana söylerim","Koca adam oldun","Annene söylerim","Sessiz kalırım","A","17"
"434","3","Aşkın simgesi hangisidir?","2012-12-24 13:37:34","Papatya","Manolya","Karanfil","Gül","D","17"
"435","4","Resmi belgelerde kullanılan pul hangisidir?","2012-12-24 13:38:24","Damga pulu","Posta pulu","Bağış pulu","Tescil pulu","A","17"
"436","1","Birinin yanında onun hizmetine hazır olduğunu gerekli gereksiz göstermeye ne denir?","2012-12-24 13:42:16","Gözü kara","Deli Divane ","Peşinde dolaşmak","Pervane olmak","D","17"
"437","2","Çalışmadığım yerden çıktı sözünü kim söyler?","2012-12-24 13:43:26","Öğrenciler","Futbolcular","Hakimler","Arkeologlar","A","17"
"438","5","Bir kişiye sırtını dönüp kollarını bırakmaya ne denir?","2012-12-24 13:44:03","Sabır testi","Karakter testi","İlişki testi","Güven testi","D","17"
"439","6","Çalı çırpı ile baraj yapan hayvan hangisidir?","2012-12-24 13:45:01","Kirpi","Su aygırı","Kunduz","Manda","C","17"
"440","7","TV'de dinlediğiniz şarkıda yapılan dansın adı nedir?","2012-12-24 13:47:10","Breakdance","Lambada","Vak vak","Moonwalk","C","17"
"441","8","Scream filminde katilin yüzüne taktığı maske hangi ressamın aynı adlı resminden uyarlanmıştır?","2012-12-24 13:47:16","Gustav Klimt","Edvard Munch","Caravaggio","Frida Kahlo","B","17"
"442","9","Aşkı anlatmak için ne söylersem söyliyim asıl aşk belirdi mi sözlerimden utanırım sözü kimi aittir?","2012-12-24 13:50:08","William Shakespeare","Şeyh Galip","Yavuz Slutan Selim","Mevlana","D","17"
"443","10","2012'de Birleşmiş Milletler 20 Mart'ın ne günü olarak kutlanmasına karar vermiştir?","2012-12-24 13:55:36","Mutluluk günü","Dostluk günü","Kardeşlik günü","Aşk günü","A","17"
"444","2","Torbadan numaralı taşlar çekilerek oynanan oyun hangisidir?","2012-12-31 12:54:23","Amiralbattı","Kızmabirader","Dokuztaş","Tombala","D","18"
"445","3","Yemeklik soğan nasıl doğranır?","2012-12-31 12:57:29","Dilim","Tel","Küp","Halka","C","18"
"446","4","Çok gıdıklanan insanlar nasıldır?","2012-12-31 12:58:29","Kıskanç","Cimri","Komik","Geveze","A","18"
"447","7","2012 Time yılın kişisi kimdir?","2012-12-31 13:06:00","Lady Gaga","Barack Obama","Mark Zuckerberg","Lionel Messi","B","18"
"448","8","Yusuf Has Hacib'in eseri Kudagu Biligin anlamı nedir?","2012-12-31 13:08:42","Kapıları açan bilgi","Kılavuzluk eden bilgi","Güç veren bilgi","Mutluluk veren bilgi","D","18"
"449","9","Düğünde beyaz gelinlik giyerek moda olmasını sağlayan kimdir?","2012-12-31 13:10:11","Chanel","Twiggy","Kraliçe Victoria","Jacqueline Kennedy","C","18"
"450","10","Hangi ülkenin kadın cumhurbaşkanı 1994'te annesini başbakan atamıştır?","2012-12-31 13:20:50","Yeni Zelanda","Filipinler","Pakistan","Sri Lanka","D","18"
"451","1","Noel Baba'nın kızağını hangi hayvan çeker?","2012-12-31 13:27:59","Ceylan","Geyik","At","Köpek","B","18"
"452","2","Filmlerde çarpışıp kitap düşünce kızla erkek arasında ne olur?","2012-12-31 13:29:02","Hafıza kaybı","Aşk","Dostluk","Şüphe","B","18"
"453","8","1992'de ilk mesajda ne yazıyordu?","2012-12-31 13:34:02","İyi ki doğdun","Başardık","Mutlu noeller","İyi Günler","C","18"
"454","9","ET filminin Türk versiyonunun adı nedir?","2012-12-31 14:05:55","UZO","Badi","Dodo","Hüdaverdi","B","18"
"455","10","Hangisi çevirmeli telefonlarda en hızlı çevrilebilen numaralara göre belirlenmiştir?","2012-12-31 13:47:55","Şehir kodları","Bilinmeyen numaralar","Çağrı merkezleri","Ücretsiz hatlar","A","18"
"456","1","Eskiden limon ya da biryantinle taranmış saçlara ne denirdi?","2012-12-31 14:05:55","İnek yalamış","Kuş konmuş","Elektrik çarpmış","Manda yuva yapmış","A","18"
"457","2","Yeni yılda ilk neyin haberi yapılır?","2012-12-31 14:07:55","Kavga","Bebek","Güneş","Kaza","B","18"
"458","5","TV'de dinlediğiniz Jingle Bells melodisi ne zaman çalarr?","2012-12-31 14:09:55","Sevgililer günü","Yeni yıl","Cenaze","Düğün","B","18"
"459","6","Bilmecede birbirini yememeleri istenenler arasında hangisi yoktur?","2012-12-31 14:11:55","Kemik","Kurt","Ot","Kuzu","A","18"
"460","6","Hangisi yeni yıla daha erken girer?","2012-12-31 14:14:55","Amerika","Rusya","Norveç","Avustralya","D","18"
"461","9","Amerikarlı Thomast nast, hangisine son halini vermiştir?","2012-12-31 14:16:55","Sam Amca","Noel Baba","Kel Kartal","Dolar işareti","B","18"
"462","10","Yiyeceğini suda yıkamadan yemeyen hayvan hangisidir?","2012-12-31 14:18:55","Rakun","Kokarca","Gelincik","Panda","A","18"
"463","11","Kimyager Wallace Hume Carothers hangi buluşu ile ticari olarak büyük endüstri oluşmasına neden olmuştur?","2012-12-31 14:32:55","Çimento","Kauçuk","Naylon","Pil","B","18"
"464","1","Hindistan’da yer alan, içinde tüm insanların barış içinde yaşamasını hedefleyen, UNESCO’nun destek verdiği şehir projesinin adı nedir?","2013-01-04 13:16:45","Goodville","Auroville","Harmonyville","Ecoville","B","19"
"465","2","Osmanlı’da, sahiplerinin devletten ruhsat alarak işlettikleri meyhanelere ne ad verilirdi?","2013-01-04 13:17:50","Müdavim","Gedikli","Musallat","Kamber","A","19"
"466","3","Osmanlı’da, sahiplerinin devletten ruhsat alarak işlettikleri meyhanelere ne ad verilirdi?","2013-01-04 13:23:47","Müdavim","Gedikli","Musallat","Kamber","B","19"
"467","4","Hindistan’da yer alan, içinde tüm insanların barış içinde yaşamasını hedefleyen, UNESCO’nun destek verdiği şehir projesinin adı nedir?","2013-01-04 13:24:54","Goodville","Auroville","Harmonyville","Ecoville","B","19"
"468","5","“Pal Sokağı Çocukları” romanının sonunda roman kahramanlarının oynadığı araziye ne olur?","2013-01-04 13:25:42","Ev yapılır","Koru yapılır","Otopark yapılır","Anıt dikilir","A","19"
"469","6","Türkiye büyük milet meclisi başka hangi adla anılır? ","2013-01-04 13:27:17","Danıştay","Baro","Parlamento","Yüce divan","C","19"
"470","7","2005 yılında Türk lirasından kaç sıfır atılmıştır?","2013-01-04 13:27:54","3","4","5","6","D","19"
"471","1","Sol anahtarı hangi mesleği yapan kişilerin kullandığı bir terimdir?","2013-01-04 13:28:37","Çilingir","Marangoz","Tamirci","Müzisyen","D","19"
"472","2","Filistin halkının israil işgaline karşı başlattığı başkaldırıyı simgeleyen söz hangisidir?","2013-01-04 13:29:11","Partizan","Arap baharı","Pasif direniş","İntifada","D","19"
"473","1","Soğuk havalarda sıcak birşeyler içince ne denir?","2013-01-07 13:24:05","Havamız değişti","Kanımız kaynadı","Gözümüz açıldı","İçimiz ısındı","D","20"
"474","2","Karikatür ve filmlerde aile reisi piknikte ne giyer?","2013-01-07 13:24:36","Bornoz","Tulum","Çizgili pijama","Beyaz önlük","C","20"
"475","3","Elektrik anahtarı içerdeyse, genellikle evin hangi bölümünde bulunur?","2013-01-07 13:25:12","Yatak odası","Salon","Mutfak","Banyo","D","20"
"476","4","21 Aralık'ta kıyametle ünlenen ilçe hangisidir?","2013-01-07 13:25:38","Şirince","Ezine","Mengen","Alaçatı","A","20"
"477","5","Rengarenk kıvırcık saçlı oyuncak bebekler hangi sebzeyle anılır?","2013-01-07 13:26:46","Lahana","Patlıcan","Domates","Patates","A","20"
"478","6","Kurutulduğunda gri renk olan lavanta çiçeği ne renktir?","2013-01-07 13:27:21","Pembe","Mor","Kırmızı","Sarı","B","20"
"479","7","TV'de dinlediğiniz 'Ağlasam sesimi duyar mısınız...' şiiri hangi şaire aittir?","2013-01-07 13:29:14","Ahmet Muhip Dıranas","Özdemir Asaf","Orhan Veli Kanık","Oktay Rifat","C","20"
"480","8","Osmanlı döneminde gizli polis amirine ne ad verilirdi?","2013-01-07 13:33:11","Bıyıklıbaşı","Tebdilbaşı","Şahinbaşı","Böcekbaşı","D","20"
"481","1","Bir yastığa baş koymak ne demektir?","2013-01-07 13:38:14","Evlilik","Dostluk","Ortaklık","Cimrilik","A","20"
"482","2","Halk arasında müziğin ne olduğu söylenir?","2013-01-07 13:38:44","Aşkın meyvesi","Kalbin aynası","Aklın yolu","Ruhun gıdası","D","20"
"483","3","Kadınların kıvırcık yapmak için saçlarına taktığı nedir?","2013-01-07 13:39:32","Fön","Maşa","Firkete","Bigudi","D","20"
"484","4","80li yıllarda hemen her evde bulunan elektrik düzenleyicisi nedir?","2013-01-07 13:40:12","Regülatör","Trafo","Rezistans","Aspiratör","A","20"
"485","5","Garp cephesinde yeni birşey yok kitabının adındaki Garp ne demektir?","2013-01-07 13:40:37","Kuzey","Güney","Doğu","Batı","D","20"
"486","6","TV'de dinlediğiniz 'Asiye' türkünsünü kim seslendirmektedir?","2013-01-07 13:41:36","Arif Sağ","Kamil Sönmez","Volkan Konak","Kazım Koyuncu","B","20"
"487","7","Geçtiğimiz günlerde Turgut Özal'dan başka hangi liderin naaşı mezarından çıkarılıp incelenmiştir?","2013-01-07 13:44:14","Hafız Esad","Boris Yeltsin","Yaser Arafat","Froncois Mitterand","C","20"
"488","8","Nazım Hikmet 'Kimi öldürmeye gidiyorsun Ahmet?' dizelerini hangi savaş için yazmıştır?","2013-01-07 13:47:25","Kore Savaşı","I. Dünya Savaşı","Balkan Savaşı","Trablusgarp Savaşı","A","20"
"489","9","Günümüzde sağlık alanındaki önlemler anlamında kullanılan hijyenin asıl anlamı nedir?","2013-01-07 13:51:41","Yağmur suyu","Yunan tanrıçası","Latince beyaz","Kimyasal madde","B","20"
"490","1","Çok üzülmek anlamındaki sözde hangisi sızlar?","2013-01-07 13:58:22","Burnunun direği","Dilinin kemiği","Avucunun içi","Gözünün bebeği","A","20"
"491","2","Anneler oyun oynarken terleyip hast olmasın diye sırtına ne koyarlar?","2013-01-07 13:59:29","Çarşaf","Tülbent","Sünger","Mendil","B","20"
"492","3","Çocuklar iskambil kağıtlarını devirmeden hangisini yapmaya çalışırlar?","2013-01-07 14:00:30","Tren","Köprü","Kule","Tünel","C","20"
"493","4","Buzağı hangi hayvanın yavrusudur?","2013-01-07 14:01:12","Deve","Manda","Koyun","İnek","D","20"
"494","1","İstediğimiz sorudan başlayabilir miyiz özellikle kimin sorduğu sorudur?","2013-01-07 14:05:32","Yarışmacıların","Psikologların","Avukatların","Öğrencilerin","D","20"
"495","2","Başa gelmesinden korkulan olaydan bahsederken tahtaya kaç kez vurulur?","2013-01-07 14:06:00","1","3","4","6","B","20"
"496","3","Alfabetik sıraya göre önce hangisi yazılır?","2013-01-07 14:07:10","Taksit","Talih","Tahliye","Tarif","C","20"
"497","4","Toplam 5 golün atıldığı maçta kazanan takım en az kaç gol atmıştır?","2013-01-07 14:07:50","2","3","4","5","B","20"
"498","5","Sırtüstü yatarken iki elin başın arkasında birleştirp bedeni kaldırıp indirerek yapılan harket nedir?","2013-01-07 14:08:29","Parende","Şınav","Mekik","Amut","C","20"
"499","6","Tıp tarihinde klonlanan ilk memeli olan ve 6 yaşına kadar yaşayan koyun hangi ünlü kişiden adını almıştır?","2013-01-07 14:09:16","Dolly Parton","Eva Peron","Sophia Loren","Marilyn Monroe","A","20"
"500","7","TRT'de Resim sevinci adlı programda nasıl resim çizildiğini anlatan ressamın adı nedir?","2013-01-07 14:11:55","Benny Hill","Mr. Bean","Bob Ross","Bill Cosby","C","20"
"501","1","Önemsiz küçük sorunu büyütmek anlamıdaki sözde hangisinde fırtına koparılır?","2013-01-11 12:37:46","Bir bardak su","Bir parmak bal","Bir avuç pirinç","Bir fincan kahve","A","21"
"502","2","Bir yerden ayrılacak kişlnin durumu nedir?","2013-01-11 12:38:16","Kara göründü","Yol göründü","Ufuk göründü","Işık göründü","B","21"
"503","3","Hava durumu haberlerlerinde soğuk hava genelde nereden gelir?","2013-01-11 12:38:46","Kutuplardan","Orta asyadan","Ekvatordan","Balkanlardan","D","21"
"504","4","Bankaların ev sahibi olmak isteyenlere uzun vadeli kredi verdikleri sistem nedir?","2013-01-11 12:40:17","Leasing","Factoring","Mortgage","Emisyon","C","21"
"505","5","Lokantalarda yazılı olmayan kurala göre bahşiş hesabın % kaçıdır?","2013-01-11 12:40:52","1","10","18","20","B","21"
"506","6","Hangi tatlının hem tuzlusu yapılır hem de bazen içine tuz konulur?","2013-01-11 12:41:22","Sütlaç","Kazandibi","Güllaç","Şekerpare","A","21"
"507","7","TV'de dinlediğiniz konuşma İstanbul vapurlarında pazarlama yapan bu kişinin adı nedirr?","2013-01-11 12:42:57","Halil Pazarlama","Burhan Pazarlama","İsmet Pazarlama","Servet Pazarlama","B","21"
"508","8","Çok insan kafaları olmadığı için kafayı bozmuyor sözünün sahibi Aklın Metafiziği kitabının yazarı kimdir?","2013-01-11 12:46:15","Arthur Schopenhauer","Immanuel Kant","Friedrich Nietzsche","Hegel","A","21"
"509","1","Cana yakın olgun iyi kalpli güvenilir erkeklere ne denir?","2013-01-11 12:51:03","Afacan","Babacan","Centilmen","Jön","B","21"
"510","2","Birine işlerin yolunda gitmesi için ne söylenir?","2013-01-11 12:51:34","Bahtın açık olsun","Gözün arkada kalmasın","Ellerin dert görmesin","Allah rahatlık versin","A","21"
"511","3","TRT'nin radyo yayınları nerede yapılır?","2013-01-11 12:52:15","Atölye","Saray","Ev","Ajans","C","21"
"512","4","Can yelekleri tavandadır hangi ulaşım aracında yazar?","2013-01-11 12:53:51","Uçak","Gemi","Otobüs","Tren","B","21"
"513","5","TV'de dinlediğiniz melodiler hangi türkünün adı nedir?","2013-01-11 12:55:01","Tokat yolları taşlı","Ordunun dereleri","Malatya malatya","Bitliste beş minare","D","21"
"514","6","Oscar ödüllerinin diğer adı nedir?","2013-01-11 12:55:50","Enstitü Ödülleri","Altın Palmiye Ödülleri","Hollywood Ödülleri","Akademi Ödülleri","D","21"
"515","7","Ray Charles, Led Zepplin, Rolling Stones gibi isimleri keşfeden 3 Grammy'li Trük yapımcı kimdir?","2013-01-11 12:58:18","Ahmet Ertegün","Mehmet Öz","Kudsi Erguner","Burhan Doğançay","A","21"
